Species,Series,Temp, Polyp,Date,Age,Cum N,R,R 1
Cf,C,18,40A,28/11/2013,24,5,0,1.0594630943593
Cf,C,18,40A,01/12/2013,27,8,1.44224957030741,1.07473137460101
Cf,C,18,40A,04/12/2013,30,8,0,1.06701355025574
Cf,C,18,40A,07/12/2013,33,8,0,1.06074020838234
Cf,C,18,40A,10/12/2013,36,13,1.7099759466767,1.07146319330514
Cf,C,18,40B,04/11/2013,0,1,0,0
Cf,C,18,40B,07/11/2013,3,2,1,1
Cf,C,18,40B,10/11/2013,6,3,1,1.12246204830937
Cf,C,18,40B,13/11/2013,9,5,1.25992104989487,1.16652903957612
Cf,C,18,40B,16/11/2013,12,5,0,1.12246204830937
Cf,C,18,40B,19/11/2013,15,5,0,1.09682497969463
Cf,C,18,40B,22/11/2013,18,5,0,1.08005973889231
Cf,C,18,40B,25/11/2013,21,7,1.25992104989487,1.08906755879445
Cf,C,18,40B,28/11/2013,24,7,0,1.07751411701842
Cf,C,18,40B,01/12/2013,27,9,1.25992104989487,1.08005973889231
Cf,C,18,40B,04/12/2013,30,11,1.25992104989487,1.07977516232771
Cf,C,18,40B,07/12/2013,33,11,0,1.07226722201032
Cf,C,18,40B,10/12/2013,36,11,0,1.06605049898479
Cf,C,18,40C,04/11/2013,0,1,0,0
Cf,C,18,40C,07/11/2013,3,1,0,0
Cf,C,18,40C,10/11/2013,6,2,1,1
Cf,C,18,40C,13/11/2013,9,2,0,1
Cf,C,18,40C,16/11/2013,12,4,1.25992104989487,1.09587269113524
Cf,C,18,40C,19/11/2013,15,6,1.25992104989487,1.1132635768448
Cf,C,18,40C,22/11/2013,18,6,0,1.09353242956046
Cf,C,18,40C,25/11/2013,21,9,1.44224957030741,1.10408951367381
Cf,C,18,40C,28/11/2013,24,10,1,1.09587269113524
Cf,C,18,40C,01/12/2013,27,13,1.44224957030741,1.09640163821501
Cf,C,18,40C,04/12/2013,30,15,1.25992104989487,1.09195380973852
Cf,C,18,40C,07/12/2013,33,18,1.44224957030741,1.08964826316488
Cf,C,18,40C,10/12/2013,36,21,1.44224957030741,1.08677520690405
Cf,C,18,40D,04/11/2013,0,1,0,0
Cf,C,18,40D,07/11/2013,3,1,0,0
Cf,C,18,40D,10/11/2013,6,2,1,1
Cf,C,18,40D,13/11/2013,9,2,0,1
Cf,C,18,40D,16/11/2013,12,2,0,1
Cf,C,18,40D,19/11/2013,15,2,0,1
Cf,C,18,40D,22/11/2013,18,4,1.25992104989487,1.06293507041105
Cf,C,18,40D,25/11/2013,21,4,0,1.05370747209307
Cf,C,18,40D,28/11/2013,24,4,0,1.04683938172732
Cf,C,18,40D,01/12/2013,27,4,0,1.04152849823144
Cf,C,18,40D,04/12/2013,30,4,0,1.03729919730295
Cf,C,18,40D,07/12/2013,33,4,0,1.03385163721665
Cf,C,18,40D,10/12/2013,36,4,0,1.03098742495292
Cf,C,18,30A,04/11/2013,0,1,0,0
Cf,C,18,30A,07/11/2013,3,2,1,1
Cf,C,18,30A,10/11/2013,6,5,1.44224957030741,1.25992104989487
Cf,C,18,30A,13/11/2013,9,4,-1,1.12983096390975
Cf,C,18,30A,16/11/2013,12,5,1,1.12246204830937
Cf,C,18,30A,19/11/2013,15,8,1.44224957030741,1.13851791642936
Cf,C,18,30A,22/11/2013,18,13,1.7099759466767,1.14803337460764
Cf,C,18,30A,25/11/2013,21,17,1.5874010519682,1.14114030999401
Cf,C,18,30A,28/11/2013,24,20,1.44224957030741,1.13052820036829
Cf,C,18,30A,01/12/2013,27,20,0,1.1152217850878
Cf,C,18,30A,04/12/2013,30,20,0,1.10312599814401
Cf,C,18,30A,07/12/2013,33,23,1.44224957030741,1.09819503314853
Cf,C,18,30A,10/12/2013,36,23,0,1.08965626181308
Cf,C,18,30B,04/11/2013,0,1,0,0
Cf,C,18,30B,07/11/2013,3,2,1,1
Cf,C,18,30B,10/11/2013,6,5,1.44224957030741,1.25992104989487
Cf,C,18,30B,13/11/2013,9,7,1.25992104989487,1.22028493587281
Cf,C,18,30B,16/11/2013,12,7,0,1.16103667237399
Cf,C,18,30B,19/11/2013,15,8,1,1.13851791642936
Cf,C,18,30B,22/11/2013,18,9,1,1.12246204830937
Cf,C,18,30B,25/11/2013,21,9,0,1.10408951367381
Cf,C,18,30B,28/11/2013,24,9,0,1.09050773266526
Cf,C,18,30B,01/12/2013,27,9,0,1.08005973889231
Cf,C,18,30B,04/12/2013,30,9,0,1.07177346253629
Cf,C,18,30B,07/12/2013,33,9,0,1.06504108943996
Cf,C,18,30B,10/12/2013,36,9,0,1.0594630943593
Cf,C,18,30C,04/11/2013,0,1,0,0
Cf,C,18,30C,07/11/2013,3,1,0,0
Cf,C,18,30C,10/11/2013,6,3,1.25992104989487,1.12246204830937
Cf,C,18,30C,13/11/2013,9,3,0,1.08005973889231
Cf,C,18,30C,16/11/2013,12,7,1.5874010519682,1.16103667237399
Cf,C,18,30C,19/11/2013,15,8,1,1.13851791642936
Cf,C,18,30C,22/11/2013,18,8,0,1.11416597372887
Cf,C,18,30C,25/11/2013,21,8,0,1.09709128161018
Cf,C,18,30C,28/11/2013,24,8,0,1.08445720458648
Cf,C,18,30C,01/12/2013,27,8,0,1.07473137460101
Cf,C,18,30C,04/12/2013,30,8,0,1.06701355025574
Cf,C,18,30C,07/12/2013,33,8,0,1.06074020838234
Cf,C,18,30C,10/12/2013,36,8,0,1.05554060733298
Cf,C,18,30D,04/11/2013,0,1,0,0
Cf,C,18,30D,07/11/2013,3,2,1,1
Cf,C,18,30D,10/11/2013,6,5,1.44224957030741,1.25992104989487
Cf,C,18,30D,13/11/2013,9,5,0,1.16652903957612
Cf,C,18,30D,16/11/2013,12,5,0,1.12246204830937
Cf,C,18,30D,19/11/2013,15,5,0,1.09682497969463
Cf,C,18,30D,22/11/2013,18,5,0,1.08005973889231
Cf,C,18,30D,25/11/2013,21,5,0,1.0682416908144
Cf,C,18,30D,28/11/2013,24,5,0,1.0594630943593
Cf,C,18,30D,01/12/2013,27,5,0,1.05268520263896
Cf,C,18,30D,04/12/2013,30,5,0,1.04729412282063
Cf,C,18,30D,07/12/2013,33,5,0,1.0429037814464
Cf,C,18,30D,10/12/2013,36,5,0,1.03925922603184
Cf,C,20,29A,04/11/2013,0,1,0,0
Cf,C,20,29A,07/11/2013,3,1,0,0
Cf,C,20,29A,10/11/2013,6,1,0,0
Cf,C,20,29A,13/11/2013,9,1,0,0
Cf,C,20,29A,16/11/2013,12,2,1,1
Cf,C,20,29A,19/11/2013,15,2,0,1
Cf,C,20,29A,22/11/2013,18,3,1,1.03925922603184
Cf,C,20,29A,25/11/2013,21,4,1,1.05370747209307
Cf,C,20,29A,28/11/2013,24,5,1,1.0594630943593
Cf,C,20,29A,01/12/2013,27,8,1.44224957030741,1.07473137460101
Cf,C,20,29A,04/12/2013,30,14,1.81712059283214,1.08925972257993
Cf,C,20,29A,07/12/2013,33,14,0,1.08082618857796
Cf,C,20,29A,10/12/2013,36,14,0,1.07384814410386
Cf,C,20,29B,04/11/2013,0,1,0,0
Cf,C,20,29B,07/11/2013,3,1,0,0
Cf,C,20,29B,10/11/2013,6,2,1,1
Cf,C,20,29B,13/11/2013,9,3,1,1.08005973889231
Cf,C,20,29B,16/11/2013,12,3,0,1.0594630943593
Cf,C,20,29B,19/11/2013,15,6,1.44224957030741,1.1132635768448
Cf,C,20,29B,22/11/2013,18,6,0,1.09353242956046
Cf,C,20,29B,25/11/2013,21,6,0,1.07965322389736
Cf,C,20,29B,28/11/2013,24,13,1.91293118277239,1.109087690662
Cf,C,20,29B,01/12/2013,27,13,0,1.09640163821501
Cf,C,20,29B,04/12/2013,30,13,0,1.08635735294193
Cf,C,20,29B,07/12/2013,33,15,1.25992104989487,1.08325612318855
Cf,C,20,29B,10/12/2013,36,20,1.7099759466767,1.08522785726886
Cf,C,20,29C,04/11/2013,0,1,0,0
Cf,C,20,29C,07/11/2013,3,2,1,1
Cf,C,20,29C,10/11/2013,6,3,1,1.12246204830937
Cf,C,20,29C,13/11/2013,9,3,0,1.08005973889231
Cf,C,20,29C,16/11/2013,12,3,0,1.0594630943593
Cf,C,20,29C,19/11/2013,15,3,0,1.04729412282063
Cf,C,20,29C,22/11/2013,18,4,1,1.06293507041105
Cf,C,20,29C,25/11/2013,21,9,1.7099759466767,1.10408951367381
Cf,C,20,29C,28/11/2013,24,9,0,1.09050773266526
Cf,C,20,29C,01/12/2013,27,11,1.25992104989487,1.08902296226373
Cf,C,20,29C,04/12/2013,30,11,0,1.07977516232771
Cf,C,20,29C,07/12/2013,33,11,0,1.07226722201032
Cf,C,20,29C,10/12/2013,36,11,0,1.06605049898479
Cf,C,20,29D,04/11/2013,0,1,0,0
Cf,C,20,29D,07/11/2013,3,1,0,0
Cf,C,20,29D,10/11/2013,6,1,0,0
Cf,C,20,29D,13/11/2013,9,1,0,0
Cf,C,20,29D,16/11/2013,12,1,0,0
Cf,C,20,29D,19/11/2013,15,2,1,1
Cf,C,20,29D,22/11/2013,18,2,0,1
Cf,C,20,29D,25/11/2013,21,2,0,1
Cf,C,20,29D,28/11/2013,24,2,0,1
Cf,C,20,29D,01/12/2013,27,2,0,1
Cf,C,20,29D,04/12/2013,30,5,1.44224957030741,1.04729412282063
Cf,C,20,29D,07/12/2013,33,5,0,1.0429037814464
Cf,C,20,29D,10/12/2013,36,5,0,1.03925922603184
Cf,C,20,14A,04/11/2013,0,1,0,0
Cf,C,20,14A,07/11/2013,3,1,0,0
Cf,C,20,14A,10/11/2013,6,3,1.25992104989487,1.12246204830937
Cf,C,20,14A,13/11/2013,9,4,1,1.12983096390975
Cf,C,20,14A,16/11/2013,12,4,0,1.09587269113524
Cf,C,20,14A,19/11/2013,15,8,1.5874010519682,1.13851791642936
Cf,C,20,14A,22/11/2013,18,8,0,1.11416597372887
Cf,C,20,14A,25/11/2013,21,10,1.25992104989487,1.11029943674477
Cf,C,20,14A,28/11/2013,24,12,1.25992104989487,1.10507400218809
Cf,C,20,14A,01/12/2013,27,12,0,1.0928740136924
Cf,C,20,14A,04/12/2013,30,12,0,1.08321106954896
Cf,C,20,14A,07/12/2013,33,12,0,1.07536860708209
Cf,C,20,14A,10/12/2013,36,16,1.5874010519682,1.07812521073001
Cf,C,20,14B,04/11/2013,0,1,0,0
Cf,C,20,14B,07/11/2013,3,1,0,0
Cf,C,20,14B,10/11/2013,6,2,1,1
Cf,C,20,14B,13/11/2013,9,2,0,1
Cf,C,20,14B,16/11/2013,12,2,0,1
Cf,C,20,14B,19/11/2013,15,3,1,1.04729412282063
Cf,C,20,14B,22/11/2013,18,4,1,1.06293507041105
Cf,C,20,14B,25/11/2013,21,4,0,1.05370747209307
Cf,C,20,14B,28/11/2013,24,9,1.7099759466767,1.09050773266526
Cf,C,20,14B,01/12/2013,27,9,0,1.08005973889231
Cf,C,20,14B,04/12/2013,30,13,1.5874010519682,1.08635735294193
Cf,C,20,14B,07/12/2013,33,13,0,1.07820778190779
Cf,C,20,14B,10/12/2013,36,13,0,1.07146319330514
Cf,C,20,14C,04/11/2013,0,1,0,0
Cf,C,20,14C,07/11/2013,3,1,0,0
Cf,C,20,14C,10/11/2013,6,1,0,0
Cf,C,20,14C,13/11/2013,9,2,1,1
Cf,C,20,14C,16/11/2013,12,3,1,1.0594630943593
Cf,C,20,14C,19/11/2013,15,3,0,1.04729412282063
Cf,C,20,14C,22/11/2013,18,4,1,1.06293507041105
Cf,C,20,14C,25/11/2013,21,7,1.44224957030741,1.08906755879445
Cf,C,20,14C,28/11/2013,24,7,0,1.07751411701842
Cf,C,20,14C,01/12/2013,27,11,1.5874010519682,1.08902296226373
Cf,C,20,14C,04/12/2013,30,11,0,1.07977516232771
Cf,C,20,14C,07/12/2013,33,11,0,1.07226722201032
Cf,C,20,14C,10/12/2013,36,15,1.5874010519682,1.07606099619328
Cf,C,20,14D,04/11/2013,0,1,0,0
Cf,C,20,14D,07/11/2013,3,1,0,0
Cf,C,20,14D,10/11/2013,6,1,0,0
Cf,C,20,14D,13/11/2013,9,1,0,0
Cf,C,20,14D,16/11/2013,12,1,0,0
Cf,C,20,14D,19/11/2013,15,1,0,0
Cf,C,20,14D,22/11/2013,18,2,1,1
Cf,C,20,14D,25/11/2013,21,3,1,1.03355778300703
Cf,C,20,14D,28/11/2013,24,2,-1,1
Cf,C,20,14D,01/12/2013,27,3,1,1.02600448470704
Cf,C,20,14D,04/12/2013,30,6,1.44224957030741,1.05511306353623
Cf,C,20,14D,07/12/2013,33,8,1.25992104989487,1.06074020838234
Cf,C,20,14D,10/12/2013,36,8,0,1.05554060733298
Cf,C,20,23A,04/11/2013,0,1,0,0
Cf,C,20,23A,07/11/2013,3,1,0,0
Cf,C,20,23A,10/11/2013,6,1,0,0
Cf,C,20,23A,13/11/2013,9,2,1,1
Cf,C,20,23A,16/11/2013,12,2,0,1
Cf,C,20,23A,19/11/2013,15,2,0,1
Cf,C,20,23A,22/11/2013,18,2,0,1
Cf,C,20,23A,25/11/2013,21,2,0,1
Cf,C,20,23A,28/11/2013,24,4,1.25992104989487,1.04683938172732
Cf,C,20,23A,01/12/2013,27,8,1.5874010519682,1.07473137460101
Cf,C,20,23A,04/12/2013,30,8,0,1.06701355025574
Cf,C,20,23A,07/12/2013,33,12,1.5874010519682,1.07536860708209
Cf,C,20,23A,10/12/2013,36,12,0,1.06887661242929
Cf,C,20,23B,04/11/2013,0,1,0,0
Cf,C,20,23B,07/11/2013,3,1,0,0
Cf,C,20,23B,10/11/2013,6,1,0,0
Cf,C,20,23B,13/11/2013,9,4,1.44224957030741,1.12983096390975
Cf,C,20,23B,16/11/2013,12,4,0,1.09587269113524
Cf,C,20,23B,19/11/2013,15,6,1.25992104989487,1.1132635768448
Cf,C,20,23B,22/11/2013,18,9,1.44224957030741,1.12246204830937
Cf,C,20,23B,25/11/2013,21,13,1.5874010519682,1.12561425161247
Cf,C,20,23B,28/11/2013,24,13,0,1.109087690662
Cf,C,20,23B,01/12/2013,27,18,1.7099759466767,1.11063711435359
Cf,C,20,23B,04/12/2013,30,20,1.25992104989487,1.10312599814401
Cf,C,20,23B,07/12/2013,33,20,0,1.09332709029008
Cf,C,20,23B,10/12/2013,36,20,0,1.08522785726886
Cf,C,20,23C,04/11/2013,0,1,0,0
Cf,C,20,23C,07/11/2013,3,1,0,0
Cf,C,20,23C,10/11/2013,6,2,1,1
Cf,C,20,23C,13/11/2013,9,2,0,1
Cf,C,20,23C,16/11/2013,12,4,1.25992104989487,1.09587269113524
Cf,C,20,23C,19/11/2013,15,4,0,1.07598962472535
Cf,C,20,23C,22/11/2013,18,4,0,1.06293507041105
Cf,C,20,23C,25/11/2013,21,6,1.25992104989487,1.07965322389736
Cf,C,20,23C,28/11/2013,24,6,0,1.06935954481312
Cf,C,20,23C,01/12/2013,27,6,0,1.06142124961051
Cf,C,20,23C,04/12/2013,30,6,0,1.05511306353623
Cf,C,20,23C,07/12/2013,33,8,1.25992104989487,1.06074020838234
Cf,C,20,23C,10/12/2013,36,10,1.25992104989487,1.06293507041105
Cf,C,20,23D,04/11/2013,0,1,0,0
Cf,C,20,23D,07/11/2013,3,1,0,0
Cf,C,20,23D,10/11/2013,6,1,0,0
Cf,C,20,23D,13/11/2013,9,2,1,1
Cf,C,20,23D,16/11/2013,12,2,0,1
Cf,C,20,23D,19/11/2013,15,4,1.25992104989487,1.07598962472535
Cf,C,20,23D,22/11/2013,18,8,1.5874010519682,1.11416597372887
Cf,C,20,23D,25/11/2013,21,8,0,1.09709128161018
Cf,C,20,23D,28/11/2013,24,8,0,1.08445720458648
Cf,C,20,23D,01/12/2013,27,8,0,1.07473137460101
Cf,C,20,23D,04/12/2013,30,8,0,1.06701355025574
Cf,C,20,23D,07/12/2013,33,8,0,1.06074020838234
Cf,C,20,23D,10/12/2013,36,8,0,1.05554060733298
Cf,C,20,18A,04/11/2013,0,1,0,0
Cf,C,20,18A,07/11/2013,3,1,0,0
Cf,C,20,18A,10/11/2013,6,1,0,0
Cf,C,20,18A,13/11/2013,9,2,1,1
Cf,C,20,18A,16/11/2013,12,2,0,1
Cf,C,20,18A,19/11/2013,15,4,1.25992104989487,1.07598962472535
Cf,C,20,18A,22/11/2013,18,4,0,1.06293507041105
Cf,C,20,18A,25/11/2013,21,8,1.5874010519682,1.09709128161018
Cf,C,20,18A,28/11/2013,24,11,1.44224957030741,1.10069417125221
Cf,C,20,18A,01/12/2013,27,17,1.81712059283214,1.10814613585502
Cf,C,20,18A,04/12/2013,30,22,1.7099759466767,1.10681229919165
Cf,C,20,18A,07/12/2013,33,22,0,1.09664800109761
Cf,C,20,18A,10/12/2013,36,26,1.5874010519682,1.09353242956046
Cf,C,20,18B,04/11/2013,0,1,0,0
Cf,C,20,18B,07/11/2013,3,1,0,0
Cf,C,20,18B,10/11/2013,6,1,0,0
Cf,C,20,18B,13/11/2013,9,1,0,0
Cf,C,20,18B,16/11/2013,12,1,0,0
Cf,C,20,18B,19/11/2013,15,2,1,1
Cf,C,20,18B,22/11/2013,18,4,1.25992104989487,1.06293507041105
Cf,C,20,18B,25/11/2013,21,4,0,1.05370747209307
Cf,C,20,18B,28/11/2013,24,4,0,1.04683938172732
Cf,C,20,18B,01/12/2013,27,8,1.5874010519682,1.07473137460101
Cf,C,20,18B,04/12/2013,30,8,0,1.06701355025574
Cf,C,20,18B,07/12/2013,33,9,1,1.06504108943996
Cf,C,20,18B,10/12/2013,36,15,1.81712059283214,1.07606099619328
Cf,C,20,18C,04/11/2013,0,1,0,0
Cf,C,20,18C,07/11/2013,3,1,0,0
Cf,C,20,18C,10/11/2013,6,1,0,0
Cf,C,20,18C,13/11/2013,9,2,1,1
Cf,C,20,18C,16/11/2013,12,2,0,1
Cf,C,20,18C,19/11/2013,15,4,1.25992104989487,1.07598962472535
Cf,C,20,18C,22/11/2013,18,6,1.25992104989487,1.09353242956046
Cf,C,20,18C,25/11/2013,21,8,1.25992104989487,1.09709128161018
Cf,C,20,18C,28/11/2013,24,12,1.5874010519682,1.10507400218809
Cf,C,20,18C,01/12/2013,27,15,1.44224957030741,1.10267921019599
Cf,C,20,18C,04/12/2013,30,15,0,1.09195380973852
Cf,C,20,18C,07/12/2013,33,15,0,1.08325612318855
Cf,C,20,18C,10/12/2013,36,15,0,1.07606099619328
Cf,C,20,18D,04/11/2013,0,1,0,0
Cf,C,20,18D,07/11/2013,3,1,0,0
Cf,C,20,18D,10/11/2013,6,1,0,0
Cf,C,20,18D,13/11/2013,9,3,1.25992104989487,1.08005973889231
Cf,C,20,18D,16/11/2013,12,3,0,1.0594630943593
Cf,C,20,18D,19/11/2013,15,3,0,1.04729412282063
Cf,C,20,18D,22/11/2013,18,3,0,1.03925922603184
Cf,C,20,18D,25/11/2013,21,3,0,1.03355778300703
Cf,C,20,18D,28/11/2013,24,4,1,1.04683938172732
Cf,C,20,18D,01/12/2013,27,4,0,1.04152849823144
Cf,C,20,18D,04/12/2013,30,4,0,1.03729919730295
Cf,C,20,18D,07/12/2013,33,4,0,1.03385163721665
Cf,C,20,18D,10/12/2013,36,4,0,1.03098742495292
Cf,C,20,5A,04/11/2013,0,1,0,0
Cf,C,20,5A,07/11/2013,3,1,0,0
Cf,C,20,5A,10/11/2013,6,1,0,0
Cf,C,20,5A,13/11/2013,9,1,0,0
Cf,C,20,5A,16/11/2013,12,2,1,1
Cf,C,20,5A,19/11/2013,15,2,0,1
Cf,C,20,5A,22/11/2013,18,4,1.25992104989487,1.06293507041105
Cf,C,20,5A,25/11/2013,21,4,0,1.05370747209307
Cf,C,20,5A,28/11/2013,24,4,0,1.04683938172732
Cf,C,20,5A,01/12/2013,27,9,1.7099759466767,1.08005973889231
Cf,C,20,5A,04/12/2013,30,9,0,1.07177346253629
Cf,C,20,5A,07/12/2013,33,9,0,1.06504108943996
Cf,C,20,5A,10/12/2013,36,11,1.25992104989487,1.06605049898479
Cf,C,20,5B,04/11/2013,0,1,0,0
Cf,C,20,5B,07/11/2013,3,1,0,0
Cf,C,20,5B,10/11/2013,6,3,1.25992104989487,1.12246204830937
Cf,C,20,5B,13/11/2013,9,3,0,1.08005973889231
Cf,C,20,5B,16/11/2013,12,3,0,1.0594630943593
Cf,C,20,5B,19/11/2013,15,3,0,1.04729412282063
Cf,C,20,5B,22/11/2013,18,3,0,1.03925922603184
Cf,C,20,5B,25/11/2013,21,3,0,1.03355778300703
Cf,C,20,5B,28/11/2013,24,3,0,1.02930223664349
Cf,C,20,5B,01/12/2013,27,4,1,1.04152849823144
Cf,C,20,5B,04/12/2013,30,8,1.5874010519682,1.06701355025574
Cf,C,20,5B,07/12/2013,33,11,1.44224957030741,1.07226722201032
Cf,C,20,5B,10/12/2013,36,13,1.25992104989487,1.07146319330514
Cf,C,20,5C,04/11/2013,0,1,0,0
Cf,C,20,5C,07/11/2013,3,1,0,0
Cf,C,20,5C,10/11/2013,6,1,0,0
Cf,C,20,5C,13/11/2013,9,1,0,0
Cf,C,20,5C,16/11/2013,12,2,1,1
Cf,C,20,5C,19/11/2013,15,2,0,1
Cf,C,20,5C,22/11/2013,18,2,0,1
Cf,C,20,5C,25/11/2013,21,3,1,1.03355778300703
Cf,C,20,5C,28/11/2013,24,6,1.44224957030741,1.06935954481312
Cf,C,20,5C,01/12/2013,27,11,1.7099759466767,1.08902296226373
Cf,C,20,5C,04/12/2013,30,12,1,1.08321106954896
Cf,C,20,5C,07/12/2013,33,15,1.44224957030741,1.08325612318855
Cf,C,20,5C,10/12/2013,36,16,1,1.07812521073001
Cf,C,20,5D,04/11/2013,0,1,0,0
Cf,C,20,5D,07/11/2013,3,1,0,0
Cf,C,20,5D,10/11/2013,6,2,1,1
Cf,C,20,5D,13/11/2013,9,2,0,1
Cf,C,20,5D,16/11/2013,12,2,0,1
Cf,C,20,5D,19/11/2013,15,2,0,1
Cf,C,20,5D,22/11/2013,18,5,1.44224957030741,1.08005973889231
Cf,C,20,5D,25/11/2013,21,5,0,1.0682416908144
Cf,C,20,5D,28/11/2013,24,8,1.44224957030741,1.08445720458648
Cf,C,20,5D,01/12/2013,27,11,1.44224957030741,1.08902296226373
Cf,C,20,5D,04/12/2013,30,11,0,1.07977516232771
Cf,C,20,5D,07/12/2013,33,11,0,1.07226722201032
Cf,C,20,5D,10/12/2013,36,11,0,1.06605049898479
Cf,C,20,25A,04/11/2013,0,1,0,0
Cf,C,20,25A,07/11/2013,3,1,0,0
Cf,C,20,25A,10/11/2013,6,1,0,0
Cf,C,20,25A,13/11/2013,9,2,1,1
Cf,C,20,25A,16/11/2013,12,2,0,1
Cf,C,20,25A,19/11/2013,15,2,0,1
Cf,C,20,25A,22/11/2013,18,3,1,1.03925922603184
Cf,C,20,25A,25/11/2013,21,6,1.44224957030741,1.07965322389736
Cf,C,20,25A,28/11/2013,24,11,1.7099759466767,1.10069417125221
Cf,C,20,25A,01/12/2013,27,11,0,1.08902296226373
Cf,C,20,25A,04/12/2013,30,11,0,1.07977516232771
Cf,C,20,25A,07/12/2013,33,15,1.5874010519682,1.08325612318855
Cf,C,20,25A,10/12/2013,36,15,0,1.07606099619328
Cf,C,20,25B,04/11/2013,0,1,0,0
Cf,C,20,25B,07/11/2013,3,1,0,0
Cf,C,20,25B,10/11/2013,6,1,0,0
Cf,C,20,25B,13/11/2013,9,2,1,1
Cf,C,20,25B,16/11/2013,12,3,1,1.0594630943593
Cf,C,20,25B,19/11/2013,15,4,1,1.07598962472535
Cf,C,20,25B,22/11/2013,18,8,1.5874010519682,1.11416597372887
Cf,C,20,25B,25/11/2013,21,8,0,1.09709128161018
Cf,C,20,25B,28/11/2013,24,8,0,1.08445720458648
Cf,C,20,25B,01/12/2013,27,8,0,1.07473137460101
Cf,C,20,25B,04/12/2013,30,8,0,1.06701355025574
Cf,C,20,25B,07/12/2013,33,8,0,1.06074020838234
Cf,C,20,25B,10/12/2013,36,8,0,1.05554060733298
Cf,C,20,25C,04/11/2013,0,1,0,0
Cf,C,20,25C,07/11/2013,3,1,0,0
Cf,C,20,25C,10/11/2013,6,1,0,0
Cf,C,20,25C,13/11/2013,9,3,1.25992104989487,1.08005973889231
Cf,C,20,25C,16/11/2013,12,6,1.44224957030741,1.14352983608292
Cf,C,20,25C,19/11/2013,15,7,1,1.12687761019083
Cf,C,20,25C,22/11/2013,18,8,1,1.11416597372887
Cf,C,20,25C,25/11/2013,21,12,1.5874010519682,1.12096003155938
Cf,C,20,25C,28/11/2013,24,12,0,1.10507400218809
Cf,C,20,25C,01/12/2013,27,12,0,1.0928740136924
Cf,C,20,25C,04/12/2013,30,12,0,1.08321106954896
Cf,C,20,25C,07/12/2013,33,12,0,1.07536860708209
Cf,C,20,25C,10/12/2013,36,14,1.25992104989487,1.07384814410386
Cf,C,20,25D,04/11/2013,0,1,0,0
Cf,C,20,25D,07/11/2013,3,1,0,0
Cf,C,20,25D,10/11/2013,6,3,1.25992104989487,1.12246204830937
Cf,C,20,25D,13/11/2013,9,3,0,1.08005973889231
Cf,C,20,25D,16/11/2013,12,3,0,1.0594630943593
Cf,C,20,25D,19/11/2013,15,3,0,1.04729412282063
Cf,C,20,25D,22/11/2013,18,3,0,1.03925922603184
Cf,C,20,25D,25/11/2013,21,5,1.25992104989487,1.0682416908144
Cf,C,20,25D,28/11/2013,24,5,0,1.0594630943593
Cf,C,20,25D,01/12/2013,27,5,0,1.05268520263896
Cf,C,20,25D,04/12/2013,30,5,0,1.04729412282063
Cf,C,20,25D,07/12/2013,33,5,0,1.0429037814464
Cf,C,20,25D,10/12/2013,36,5,0,1.03925922603184
Cf,C,22,24A,04/11/2013,0,1,0,0
Cf,C,22,24A,07/11/2013,3,1,0,0
Cf,C,22,24A,10/11/2013,6,1,0,0
Cf,C,22,24A,13/11/2013,9,1,0,0
Cf,C,22,24A,16/11/2013,12,3,1.25992104989487,1.0594630943593
Cf,C,22,24A,19/11/2013,15,6,1.44224957030741,1.1132635768448
Cf,C,22,24A,22/11/2013,18,8,1.25992104989487,1.11416597372887
Cf,C,22,24A,25/11/2013,21,13,1.7099759466767,1.12561425161247
Cf,C,22,24A,28/11/2013,24,15,1.25992104989487,1.11623422622501
Cf,C,22,24A,01/12/2013,27,17,1.25992104989487,1.10814613585502
Cf,C,22,24A,04/12/2013,30,17,0,1.09682497969463
Cf,C,22,24A,07/12/2013,33,20,1.44224957030741,1.09332709029008
Cf,C,22,24A,10/12/2013,36,20,0,1.08522785726886
Cf,C,22,24B,04/11/2013,0,1,0,0
Cf,C,22,24B,07/11/2013,3,1,0,0
Cf,C,22,24B,10/11/2013,6,1,0,0
Cf,C,22,24B,13/11/2013,9,3,1.25992104989487,1.08005973889231
Cf,C,22,24B,16/11/2013,12,7,1.5874010519682,1.16103667237399
Cf,C,22,24B,19/11/2013,15,8,1,1.13851791642936
Cf,C,22,24B,22/11/2013,18,13,1.7099759466767,1.14803337460764
Cf,C,22,24B,25/11/2013,21,13,0,1.12561425161247
Cf,C,22,24B,28/11/2013,24,14,1,1.11279279827897
Cf,C,22,24B,01/12/2013,27,16,1.25992104989487,1.10550048009777
Cf,C,22,24B,04/12/2013,30,21,1.7099759466767,1.10501371035276
Cf,C,22,24B,07/12/2013,33,23,1.25992104989487,1.09819503314853
Cf,C,22,24B,10/12/2013,36,23,0,1.08965626181308
Cf,C,22,24C,04/11/2013,0,1,0,0
Cf,C,22,24C,07/11/2013,3,1,0,0
Cf,C,22,24C,10/11/2013,6,1,0,0
Cf,C,22,24C,13/11/2013,9,2,1,1
Cf,C,22,24C,16/11/2013,12,4,1.25992104989487,1.09587269113524
Cf,C,22,24C,19/11/2013,15,4,0,1.07598962472535
Cf,C,22,24C,22/11/2013,18,8,1.5874010519682,1.11416597372887
Cf,C,22,24C,25/11/2013,21,11,1.44224957030741,1.11588399250775
